Five-Digit ZIP Code	Year	Annual Change (%)	HPI	HPI with 1990 base	HPI with 2000 base
70726	1979	.	100.00	95.55	58.01
70726	1980	10.45	110.45	105.54	64.07
70726	1981	-5.84	104.00	99.38	60.33
70726	1982	25.16	130.17	124.38	75.51
70726	1983	-4.48	124.33	118.81	72.13
70726	1984	-0.25	124.02	118.51	71.95
70726	1985	-2.02	121.52	116.12	70.49
70726	1986	-7.01	113.00	107.98	65.55
70726	1987	-6.28	105.91	101.20	61.44
70726	1988	-6.03	99.52	95.10	57.73
70726	1989	5.16	104.66	100.00	60.71
70726	1990	0.00	104.65	100.00	60.71
70726	1991	4.08	108.92	104.08	63.18
70726	1992	5.47	114.88	109.77	66.64
70726	1993	6.63	122.50	117.05	71.06
70726	1994	6.49	130.45	124.65	75.67
70726	1995	9.09	142.30	135.97	82.55
70726	1996	3.24	146.91	140.38	85.23
70726	1997	6.61	156.62	149.65	90.85
70726	1998	3.08	161.45	154.27	93.65
70726	1999	3.10	166.44	159.04	96.55
70726	2000	3.57	172.38	164.72	100.00
70726	2001	4.41	179.98	171.98	104.41
70726	2002	3.22	185.77	177.51	107.77
70726	2003	2.21	189.89	181.44	110.15
70726	2004	3.72	196.94	188.18	114.25
70726	2005	5.92	208.59	199.32	121.00
70726	2006	12.10	233.83	223.43	135.64
70726	2007	7.91	252.31	241.09	146.37
70726	2008	-0.40	251.30	240.13	145.78
70726	2009	-0.98	248.85	237.78	144.36
70726	2010	-1.06	246.20	235.26	142.82
70726	2011	-2.95	238.94	228.32	138.61
70726	2012	0.49	240.10	229.43	139.28
70726	2013	1.65	244.08	233.22	141.59
70726	2014	1.31	247.27	236.27	143.44
70726	2015	3.69	256.40	245.00	148.74
70730	1998	.	100.00	.	87.62
70730	1999	9.41	109.41	.	95.87
70730	2000	4.31	114.13	.	100.00
70730	2001	5.78	120.73	.	105.78
70730	2002	0.37	121.18	.	106.17
70730	2003	2.01	123.61	.	108.31
70730	2004	-5.26	117.11	.	102.61
70730	2005	21.96	142.83	.	125.14
70730	2006	4.79	149.67	.	131.14
70730	2007	2.41	153.29	.	134.31
70730	2008	8.70	166.62	.	145.99
70730	2009	1.53	169.17	.	148.23
70730	2010	-7.29	156.85	.	137.43
70730	2011	6.59	167.19	.	146.49
70730	2012	-2.88	162.37	.	142.26
70730	2013	0.81	163.68	.	143.41
70730	2014	2.87	168.38	.	147.53
70730	2015	-1.90	165.18	.	144.73
70734	1998	.	100.00	.	82.60
70734	1999	6.87	106.87	.	88.27
70734	2000	13.29	121.07	.	100.00
70734	2001	-0.63	120.31	.	99.37
70734	2002	1.99	122.70	.	101.34
70734	2003	-0.59	121.98	.	100.75
70734	2004	5.25	128.38	.	106.04
70734	2005	6.56	136.80	.	112.99
70734	2006	13.24	154.92	.	127.96
70734	2007	4.38	161.70	.	133.55
70734	2008	-1.68	158.97	.	131.31
70734	2009	-1.72	156.24	.	129.04
70734	2010	-0.32	155.74	.	128.63
70734	2011	-2.74	151.47	.	125.11
70734	2012	2.12	154.68	.	127.76
70734	2013	-1.24	152.76	.	126.18
70734	2014	3.43	158.00	.	130.50
70734	2015	3.48	163.49	.	135.04
70737	1986	.	100.00	110.43	66.76
70737	1987	-8.67	91.33	100.85	60.97
70737	1988	-7.50	84.48	93.28	56.39
70737	1989	5.08	88.77	98.02	59.26
70737	1990	2.02	90.56	100.00	60.45
70737	1991	4.55	94.67	104.55	63.20
70737	1992	3.40	97.90	108.10	65.35
70737	1993	4.58	102.38	113.06	68.35
70737	1994	7.45	110.01	121.48	73.44
70737	1995	6.81	117.50	129.75	78.44
70737	1996	5.63	124.12	137.06	82.86
70737	1997	7.73	133.71	147.65	89.26
70737	1998	4.88	140.24	154.86	93.62
70737	1999	2.41	143.61	158.59	95.87
70737	2000	4.31	149.80	165.42	100.00
70737	2001	3.44	154.95	171.11	103.44
70737	2002	3.71	160.70	177.45	107.28
70737	2003	0.91	162.17	179.08	108.26
70737	2004	4.91	170.13	187.87	113.58
70737	2005	3.90	176.76	195.19	118.00
70737	2006	13.06	199.85	220.69	133.42
70737	2007	6.57	212.98	235.19	142.18
70737	2008	0.58	214.22	236.55	143.01
70737	2009	-1.43	211.16	233.18	140.97
70737	2010	-1.81	207.34	228.96	138.41
70737	2011	-0.87	205.54	226.97	137.21
70737	2012	-1.01	203.46	224.68	135.83
70737	2013	0.45	204.38	225.69	136.44
70737	2014	4.04	212.63	234.80	141.95
70737	2015	5.71	224.77	248.21	150.05
70739	1979	.	100.00	98.86	61.63
70739	1980	16.20	116.20	114.87	71.61
70739	1981	-5.47	109.84	108.58	67.69
70739	1982	-3.16	106.37	105.15	65.55
70739	1983	10.59	117.63	116.28	72.49
70739	1984	-2.54	114.64	113.33	70.65
70739	1985	-7.27	106.31	105.10	65.52
70739	1986	4.36	110.94	109.68	68.37
70739	1987	-7.32	102.83	101.65	63.37
70739	1988	-4.66	98.03	96.91	60.41
70739	1989	2.76	100.74	99.59	62.08
70739	1990	0.41	101.15	100.00	62.34
70739	1991	3.66	104.85	103.66	64.62
70739	1992	5.41	110.53	109.27	68.12
70739	1993	6.28	117.46	116.12	72.39
70739	1994	4.15	122.34	120.94	75.39
70739	1995	6.42	130.19	128.71	80.23
70739	1996	4.80	136.44	134.88	84.08
70739	1997	3.45	141.15	139.53	86.98
70739	1998	5.48	148.88	147.18	91.75
70739	1999	4.94	156.24	154.46	96.29
70739	2000	3.85	162.26	160.41	100.00
70739	2001	3.24	167.52	165.61	103.24
70739	2002	1.25	169.61	167.67	104.53
70739	2003	1.73	172.54	170.57	106.33
70739	2004	2.27	176.46	174.45	108.75
70739	2005	6.28	187.53	185.39	115.57
70739	2006	12.39	210.76	208.35	129.89
70739	2007	5.41	222.17	219.64	136.92
70739	2008	4.60	232.39	229.74	143.22
70739	2009	1.08	234.90	232.22	144.76
70739	2010	-0.51	233.71	231.04	144.03
70739	2011	-1.70	229.74	227.11	141.58
70739	2012	-0.47	228.65	226.04	140.91
70739	2013	-1.52	225.18	222.61	138.77
70739	2014	4.32	234.90	232.22	144.77
70739	2015	0.79	236.76	234.06	145.91
70744	1998	.	100.00	.	97.97
70744	1999	7.04	107.04	.	104.87
70744	2000	-4.64	102.07	.	100.00
70744	2001	10.98	113.28	.	110.98
70744	2002	0.32	113.64	.	111.33
70744	2003	-0.07	113.55	.	111.25
70744	2004	4.13	118.25	.	115.85
70744	2005	3.33	122.18	.	119.70
70744	2006	19.35	145.82	.	142.86
70744	2007	5.27	153.49	.	150.38
70744	2008	1.57	155.91	.	152.74
70744	2009	0.36	156.47	.	153.30
70744	2010	-9.19	142.09	.	139.21
70744	2011	-2.93	137.93	.	135.13
70744	2012	2.70	141.65	.	138.78
70744	2013	-0.37	141.13	.	138.27
70744	2014	17.08	165.24	.	161.89
70744	2015	8.11	178.65	.	175.02
70748	2001	.	100.00	.	.
70748	2002	6.24	106.24	.	.
70748	2003	4.38	110.90	.	.
70748	2004	-2.86	107.73	.	.
70748	2005	6.43	114.66	.	.
70748	2006	7.34	123.07	.	.
70748	2007	8.07	133.00	.	.
70748	2008	3.84	138.11	.	.
70748	2009	-3.64	133.09	.	.
70748	2010	5.51	140.42	.	.
70748	2011	2.01	143.24	.	.
70748	2012	-2.02	140.34	.	.
70748	2013	0.82	141.49	.	.
70748	2014	-2.62	137.79	.	.
70748	2015	5.16	144.90	.	.
70754	1993	.	100.00	.	65.73
70754	1994	10.67	110.67	.	72.74
70754	1995	6.12	117.45	.	77.19
70754	1996	7.10	125.79	.	82.67
70754	1997	4.58	131.54	.	86.46
70754	1998	2.75	135.16	.	88.83
70754	1999	7.63	145.47	.	95.61
70754	2000	4.59	152.15	.	100.00
70754	2001	2.61	156.12	.	102.61
70754	2002	5.65	164.94	.	108.41
70754	2003	0.87	166.39	.	109.36
70754	2004	3.63	172.43	.	113.33
70754	2005	2.85	177.35	.	116.56
70754	2006	13.25	200.85	.	132.01
70754	2007	11.65	224.26	.	147.39
70754	2008	1.41	227.42	.	149.47
70754	2009	-5.00	216.04	.	142.00
70754	2010	0.44	217.00	.	142.62
70754	2011	0.53	218.15	.	143.38
70754	2012	-2.80	212.05	.	139.37
70754	2013	3.67	219.82	.	144.48
70754	2014	-1.66	216.18	.	142.09
70754	2015	2.11	220.73	.	145.08
70755	2002	.	100.00	.	.
70755	2003	5.94	105.94	.	.
70755	2004	-0.34	105.59	.	.
70755	2005	4.86	110.71	.	.
70755	2006	17.64	130.25	.	.
70755	2007	4.32	135.88	.	.
70755	2008	1.54	137.97	.	.
70755	2009	-4.27	132.08	.	.
70755	2010	8.35	143.11	.	.
70755	2011	-14.07	122.97	.	.
70755	2012	8.90	133.91	.	.
70755	2013	-7.77	123.50	.	.
70755	2014	1.09	124.85	.	.
70755	2015	16.61	145.60	.	.
70760	1999	.	100.00	.	94.27
70760	2000	6.08	106.08	.	100.00
70760	2001	8.82	115.43	.	108.82
70760	2002	0.34	115.82	.	109.19
70760	2003	5.17	121.82	.	114.84
70760	2004	1.18	123.25	.	116.19
70760	2005	9.82	135.36	.	127.61
70760	2006	4.66	141.67	.	133.55
70760	2007	5.91	150.04	.	141.44
70760	2008	6.07	159.14	.	150.03
70760	2009	-3.83	153.04	.	144.27
70760	2010	2.09	156.24	.	147.29
70760	2011	0.15	156.47	.	147.51
70760	2012	-0.73	155.33	.	146.43
70760	2013	0.33	155.84	.	146.91
70760	2014	5.80	164.88	.	155.44
70760	2015	-2.86	160.17	.	150.99
70763	1992	.	100.00	.	69.30
70763	1993	3.71	103.71	.	71.87
70763	1994	4.61	108.49	.	75.18
70763	1995	4.91	113.82	.	78.87
70763	1996	4.93	119.44	.	82.77
70763	1997	9.93	131.29	.	90.98
70763	1998	1.82	133.68	.	92.64
70763	1999	8.91	145.59	.	100.89
70763	2000	-0.88	144.31	.	100.00
70763	2001	2.79	148.34	.	102.79
70763	2002	5.01	155.77	.	107.94
70763	2003	1.44	158.01	.	109.49
70763	2004	4.21	164.65	.	114.10
70763	2005	5.21	173.24	.	120.05
70763	2006	18.43	205.16	.	142.17
70763	2007	7.77	221.11	.	153.22
70763	2008	1.48	224.39	.	155.50
70763	2009	-5.91	211.14	.	146.31
70763	2010	0.30	211.76	.	146.74
70763	2011	4.71	221.74	.	153.66
70763	2012	-2.92	215.26	.	149.17
70763	2013	3.99	223.84	.	155.11
70763	2014	-0.21	223.38	.	154.79
70763	2015	-0.99	221.15	.	153.25
70764	1992	.	100.00	.	69.31
70764	1993	0.82	100.82	.	69.88
70764	1994	2.60	103.44	.	71.70
70764	1995	11.45	115.29	.	79.91
70764	1996	-0.45	114.77	.	79.55
70764	1997	9.90	126.13	.	87.42
70764	1998	1.26	127.72	.	88.53
70764	1999	10.50	141.13	.	97.83
70764	2000	2.22	144.27	.	100.00
70764	2001	3.26	148.98	.	103.26
70764	2002	0.04	149.04	.	103.31
70764	2003	1.25	150.91	.	104.60
70764	2004	1.98	153.90	.	106.67
70764	2005	7.05	164.74	.	114.19
70764	2006	8.51	178.76	.	123.91
70764	2007	7.98	193.02	.	133.79
70764	2008	-1.33	190.46	.	132.02
70764	2009	3.73	197.56	.	136.94
70764	2010	0.80	199.14	.	138.03
70764	2011	-2.20	194.75	.	134.99
70764	2012	0.18	195.10	.	135.23
70764	2013	1.08	197.20	.	136.69
70764	2014	4.49	206.05	.	142.82
70764	2015	-4.85	196.05	.	135.89
70767	1986	.	100.00	107.06	66.54
70767	1987	-7.11	92.89	99.45	61.81
70767	1988	4.51	97.08	103.94	64.60
70767	1989	-1.06	96.06	102.84	63.92
70767	1990	-2.76	93.40	100.00	62.15
70767	1991	2.14	95.40	102.14	63.48
70767	1992	0.28	95.66	102.42	63.65
70767	1993	4.33	99.81	106.85	66.41
70767	1994	7.97	107.76	115.37	71.71
70767	1995	3.92	111.99	119.90	74.52
70767	1996	8.26	121.24	129.80	80.67
70767	1997	9.88	133.21	142.62	88.64
70767	1998	-0.49	132.56	141.92	88.20
70767	1999	5.37	139.67	149.53	92.94
70767	2000	7.60	150.28	160.90	100.00
70767	2001	2.85	154.57	165.48	102.85
70767	2002	3.26	159.60	170.87	106.20
70767	2003	1.12	161.38	172.77	107.38
70767	2004	5.97	171.01	183.09	113.79
70767	2005	0.29	171.51	183.63	114.13
70767	2006	11.47	191.19	204.70	127.22
70767	2007	7.31	205.17	219.66	136.52
70767	2008	2.81	210.94	225.83	140.36
70767	2009	0.13	211.21	226.13	140.54
70767	2010	-0.60	209.94	224.77	139.69
70767	2011	-2.60	204.48	218.92	136.06
70767	2012	-1.71	200.98	215.17	133.73
70767	2013	4.34	209.69	224.50	139.53
70767	2014	3.40	216.82	232.14	144.28
70767	2015	-0.42	215.92	231.16	143.67
70769	1985	.	100.00	104.18	60.52
70769	1986	4.42	104.42	108.79	63.19
70769	1987	-3.08	101.20	105.44	61.25
70769	1988	-6.31	94.82	98.78	57.38
70769	1989	3.50	98.14	102.24	59.39
70769	1990	-2.19	95.99	100.00	58.09
70769	1991	-0.78	95.24	99.22	57.64
70769	1992	9.46	104.25	108.61	63.09
70769	1993	9.02	113.66	118.41	68.78
70769	1994	8.43	123.24	128.40	74.58
70769	1995	8.66	133.92	139.52	81.04
70769	1996	5.21	140.89	146.78	85.26
70769	1997	5.03	147.98	154.17	89.55
70769	1998	4.53	154.68	161.15	93.61
70769	1999	3.53	160.14	166.83	96.91
70769	2000	3.19	165.24	172.15	100.00
70769	2001	3.99	171.83	179.01	103.99
70769	2002	2.08	175.40	182.73	106.14
70769	2003	3.51	181.55	189.14	109.87
70769	2004	2.18	185.51	193.27	112.27
70769	2005	6.60	197.76	206.03	119.68
70769	2006	11.35	220.21	229.42	133.27
70769	2007	6.12	233.69	243.46	141.42
70769	2008	-0.39	232.78	242.52	140.87
70769	2009	-0.24	232.24	241.95	140.54
70769	2010	-1.05	229.79	239.40	139.06
70769	2011	-2.93	223.06	232.38	134.99
70769	2012	0.10	223.28	232.62	135.12
70769	2013	2.90	229.75	239.36	139.04
70769	2014	4.05	239.06	249.06	144.67
70769	2015	2.35	244.69	254.92	148.08
70770	1992	.	100.00	.	63.47
70770	1993	10.24	110.24	.	69.97
70770	1994	4.18	114.85	.	72.90
70770	1995	8.31	124.40	.	78.95
70770	1996	9.82	136.62	.	86.71
70770	1997	6.91	146.05	.	92.70
70770	1998	-2.91	141.79	.	90.00
70770	1999	5.90	150.16	.	95.31
70770	2000	4.92	157.55	.	100.00
70770	2001	3.92	163.72	.	103.92
70770	2002	4.71	171.44	.	108.81
70770	2003	1.92	174.72	.	110.90
70770	2004	2.53	179.14	.	113.70
70770	2005	3.87	186.08	.	118.11
70770	2006	11.85	208.14	.	132.11
70770	2007	6.76	222.21	.	141.03
70770	2008	6.14	235.84	.	149.69
70770	2009	-4.10	226.16	.	143.55
70770	2010	3.54	234.18	.	148.63
70770	2011	0.99	236.49	.	150.10
70770	2012	-2.42	230.77	.	146.47
70770	2013	2.85	237.36	.	150.65
70770	2014	1.17	240.13	.	152.41
70770	2015	5.76	253.95	.	161.18
70774	1991	.	100.00	.	64.58
70774	1992	-5.22	94.78	.	61.20
70774	1993	9.60	103.87	.	67.08
70774	1994	5.08	109.15	.	70.48
70774	1995	7.51	117.34	.	75.77
70774	1996	7.03	125.59	.	81.10
70774	1997	11.47	139.98	.	90.40
70774	1998	0.81	141.11	.	91.12
70774	1999	2.61	144.80	.	93.50
70774	2000	6.95	154.86	.	100.00
70774	2001	3.35	160.05	.	103.35
70774	2002	5.11	168.23	.	108.64
70774	2003	2.33	172.16	.	111.17
70774	2004	2.82	177.02	.	114.31
70774	2005	5.94	187.54	.	121.10
70774	2006	9.96	206.22	.	133.17
70774	2007	7.85	222.40	.	143.62
70774	2008	4.45	232.31	.	150.01
70774	2009	-4.23	222.48	.	143.67
70774	2010	-2.92	215.97	.	139.46
70774	2011	-0.19	215.56	.	139.20
70774	2012	4.38	224.99	.	145.29
70774	2013	1.92	229.31	.	148.08
70774	2014	0.02	229.35	.	148.10
70774	2015	0.40	230.27	.	148.70
70775	1993	.	100.00	.	69.34
70775	1994	7.47	107.47	.	74.52
70775	1995	0.83	108.36	.	75.14
70775	1996	3.93	112.62	.	78.09
70775	1997	11.89	126.01	.	87.38
70775	1998	3.15	129.98	.	90.14
70775	1999	4.80	136.22	.	94.46
70775	2000	5.87	144.21	.	100.00
70775	2001	6.65	153.79	.	106.65
70775	2002	3.99	159.92	.	110.90
70775	2003	3.89	166.14	.	115.21
70775	2004	5.08	174.59	.	121.07
70775	2005	8.38	189.21	.	131.21
70775	2006	13.66	215.06	.	149.13
70775	2007	7.63	231.47	.	160.51
70775	2008	1.22	234.28	.	162.46
70775	2009	0.76	236.06	.	163.69
70775	2010	-3.23	228.44	.	158.41
70775	2011	0.56	229.72	.	159.29
70775	2012	-0.14	229.40	.	159.07
70775	2013	4.58	239.90	.	166.35
70775	2014	3.73	248.85	.	172.56
70775	2015	1.29	252.05	.	174.78
70776	1992	.	100.00	.	64.53
70776	1993	5.13	105.13	.	67.84
70776	1994	2.60	107.86	.	69.60
70776	1995	0.10	107.97	.	69.67
70776	1996	2.46	110.63	.	71.39
70776	1997	9.08	120.68	.	77.87
70776	1998	3.10	124.42	.	80.29
70776	1999	11.44	138.65	.	89.47
70776	2000	11.77	154.97	.	100.00
70776	2001	-1.33	152.92	.	98.67
70776	2002	6.67	163.12	.	105.26
70776	2003	2.59	167.35	.	107.99
70776	2004	6.98	179.03	.	115.52
70776	2005	-0.20	178.67	.	115.29
70776	2006	19.06	212.72	.	137.26
70776	2007	6.59	226.73	.	146.30
70776	2008	2.52	232.43	.	149.98
70776	2009	-1.05	229.99	.	148.41
70776	2010	-4.57	219.49	.	141.63
70776	2011	5.92	232.47	.	150.01
70776	2012	-6.50	217.37	.	140.26
70776	2013	7.41	233.48	.	150.66
70776	2014	0.02	233.54	.	150.70
70776	2015	13.17	264.29	.	170.54
70777	1998	.	100.00	.	82.96
70777	1999	2.93	102.93	.	85.39
70777	2000	17.11	120.54	.	100.00
70777	2001	-0.25	120.23	.	99.75
70777	2002	1.95	122.57	.	101.69
70777	2003	4.13	127.64	.	105.89
70777	2004	6.59	136.05	.	112.87
70777	2005	0.74	137.06	.	113.70
70777	2006	7.54	147.39	.	122.28
70777	2007	8.36	159.71	.	132.50
70777	2008	9.48	174.86	.	145.07
70777	2009	4.06	181.96	.	150.96
70777	2010	-6.10	170.87	.	141.76
70777	2011	2.88	175.79	.	145.84
70777	2012	1.43	178.31	.	147.93
70777	2013	-0.39	177.62	.	147.36
70777	2014	-10.42	159.12	.	132.01
70777	2015	2.05	162.39	.	134.72
70778	2003	.	100.00	.	.
70778	2004	5.98	105.98	.	.
70778	2005	1.85	107.94	.	.
70778	2006	5.46	113.83	.	.
70778	2007	13.06	128.69	.	.
70778	2008	1.66	130.83	.	.
70778	2009	0.37	131.32	.	.
70778	2010	2.04	134.00	.	.
70778	2011	-4.98	127.33	.	.
70778	2012	3.40	131.66	.	.
70778	2013	-1.50	129.70	.	.
70778	2014	5.28	136.55	.	.
70778	2015	-5.10	129.59	.	.
70783	1998	.	100.00	.	95.38
70783	1999	0.22	100.22	.	95.59
70783	2000	4.62	104.85	.	100.00
70783	2001	10.49	115.84	.	110.49
70783	2002	6.98	123.93	.	118.20
70783	2003	0.33	124.33	.	118.59
70783	2004	5.12	130.70	.	124.66
70783	2005	7.09	139.97	.	133.51
70783	2006	2.79	143.88	.	137.23
70783	2007	10.93	159.60	.	152.22
70783	2008	6.54	170.04	.	162.18
70783	2009	-2.98	164.98	.	157.35
70783	2010	0.76	166.23	.	158.55
70783	2011	1.00	167.90	.	160.14
70783	2012	0.07	168.02	.	160.25
70783	2013	-4.23	160.91	.	153.48
70783	2014	6.94	172.08	.	164.13
70783	2015	9.85	189.03	.	180.30
70785	1986	.	100.00	102.63	63.46
70785	1987	-3.85	96.15	98.67	61.01
70785	1988	-7.01	89.41	91.76	56.73
70785	1989	5.82	94.61	97.10	60.04
70785	1990	2.99	97.44	100.00	61.83
70785	1991	5.51	102.80	105.51	65.24
70785	1992	-1.32	101.44	104.11	64.37
70785	1993	3.78	105.28	108.04	66.81
70785	1994	10.82	116.67	119.74	74.04
70785	1995	7.50	125.43	128.72	79.59
70785	1996	3.62	129.97	133.38	82.47
70785	1997	3.87	134.99	138.54	85.66
70785	1998	6.36	143.58	147.35	91.11
70785	1999	2.54	147.23	151.10	93.43
70785	2000	7.04	157.59	161.73	100.00
70785	2001	2.86	162.10	166.36	102.86
70785	2002	2.71	166.49	170.87	105.65
70785	2003	3.14	171.72	176.23	108.97
70785	2004	2.78	176.50	181.14	112.00
70785	2005	5.78	186.70	191.60	118.47
70785	2006	12.77	210.54	216.07	133.60
70785	2007	5.95	223.07	228.93	141.55
70785	2008	0.34	223.83	229.71	142.04
70785	2009	-1.99	219.37	225.13	139.20
70785	2010	-1.12	216.92	222.62	137.65
70785	2011	0.29	217.54	223.26	138.04
70785	2012	-1.00	215.37	221.03	136.67
70785	2013	1.90	219.46	225.22	139.26
70785	2014	-0.83	217.63	223.35	138.10
70785	2015	4.28	226.94	232.90	144.01
70788	2003	.	100.00	.	.
70788	2004	5.34	105.34	.	.
70788	2005	15.81	121.99	.	.
70788	2006	5.12	128.24	.	.
70788	2007	-2.25	125.36	.	.
70788	2008	-2.07	122.77	.	.
70788	2009	1.08	124.09	.	.
70788	2010	-1.11	122.71	.	.
70788	2011	10.98	136.19	.	.
70788	2012	-3.73	131.11	.	.
70788	2013	5.78	138.69	.	.
70788	2014	.	.	.	.
70788	2015	.	153.10	.	.
70791	1984	.	100.00	121.73	75.73
70791	1985	-8.83	91.17	110.98	69.05
70791	1986	0.94	92.03	112.03	69.70
70791	1987	-8.66	84.06	102.32	63.66
70791	1988	0.91	84.83	103.26	64.24
70791	1989	-0.84	84.11	102.39	63.70
70791	1990	-2.33	82.15	100.00	62.22
70791	1991	5.86	86.96	105.86	65.86
70791	1992	6.75	92.83	113.00	70.31
70791	1993	1.20	93.95	114.36	71.15
70791	1994	8.53	101.96	124.11	77.22
70791	1995	4.13	106.18	129.25	80.41
70791	1996	4.80	111.27	135.45	84.27
70791	1997	3.08	114.70	139.62	86.86
70791	1998	5.59	121.10	147.42	91.72
70791	1999	5.40	127.65	155.38	96.67
70791	2000	3.44	132.04	160.73	100.00
70791	2001	3.44	136.58	166.25	103.44
70791	2002	2.02	139.34	169.62	105.53
70791	2003	3.79	144.62	176.04	109.53
70791	2004	2.58	148.35	180.58	112.35
70791	2005	7.41	159.34	193.96	120.68
70791	2006	10.21	175.62	213.77	133.00
70791	2007	5.37	185.05	225.26	140.15
70791	2008	2.38	189.45	230.62	143.48
70791	2009	1.01	191.37	232.95	144.93
70791	2010	-0.36	190.67	232.10	144.41
70791	2011	-1.44	187.92	228.75	142.32
70791	2012	-1.00	186.04	226.46	140.90
70791	2013	1.12	188.13	229.01	142.48
70791	2014	2.00	191.89	233.59	145.33
70791	2015	1.05	193.91	236.04	146.86
70802	1998	.	100.00	.	84.59
70802	1999	7.01	107.01	.	90.52
70802	2000	10.47	118.22	.	100.00
70802	2001	5.16	124.32	.	105.16
70802	2002	6.92	132.92	.	112.43
70802	2003	3.80	137.97	.	116.71
70802	2004	-1.72	135.59	.	114.70
70802	2005	12.51	152.55	.	129.04
70802	2006	17.51	179.27	.	151.64
70802	2007	3.83	186.14	.	157.46
70802	2008	2.72	191.21	.	161.74
70802	2009	-1.14	189.03	.	159.90
70802	2010	-6.43	176.88	.	149.62
70802	2011	8.74	192.34	.	162.70
70802	2012	-6.22	180.37	.	152.58
70802	2013	3.32	186.35	.	157.64
70802	2014	0.63	187.53	.	158.63
70802	2015	11.43	208.96	.	176.76
70805	1994	.	100.00	.	72.72
70805	1995	-6.82	93.18	.	67.76
70805	1996	8.04	100.66	.	73.20
70805	1997	7.95	108.66	.	79.02
70805	1998	9.08	118.53	.	86.19
70805	1999	7.82	127.80	.	92.93
70805	2000	7.60	137.52	.	100.00
70805	2001	-5.11	130.49	.	94.89
70805	2002	4.38	136.20	.	99.05
70805	2003	3.46	140.92	.	102.47
70805	2004	4.54	147.32	.	107.13
70805	2005	1.68	149.79	.	108.93
70805	2006	11.47	166.98	.	121.42
70805	2007	11.75	186.59	.	135.68
70805	2008	-1.62	183.57	.	133.49
70805	2009	0.74	184.93	.	134.47
70805	2010	2.18	188.96	.	137.41
70805	2011	-6.39	176.89	.	128.63
70805	2012	-2.15	173.09	.	125.87
70805	2013	1.26	175.28	.	127.46
70805	2014	-10.86	156.24	.	113.62
70805	2015	7.60	168.11	.	122.25
70806	1978	.	100.00	74.29	45.64
70806	1979	13.95	113.95	84.65	52.00
70806	1980	9.85	125.17	92.99	57.12
70806	1981	14.33	143.11	106.32	65.31
70806	1982	12.46	160.94	119.57	73.45
70806	1983	-7.35	149.11	110.78	68.05
70806	1984	6.05	158.13	117.48	72.17
70806	1985	-1.12	156.36	116.16	71.36
70806	1986	-3.52	150.86	112.07	68.85
70806	1987	-1.14	149.13	110.79	68.06
70806	1988	-8.83	135.96	101.01	62.05
70806	1989	-5.70	128.22	95.25	58.51
70806	1990	4.98	134.61	100.00	61.43
70806	1991	6.21	142.96	106.21	65.25
70806	1992	2.20	146.12	108.55	66.68
70806	1993	5.24	153.77	114.23	70.18
70806	1994	5.91	162.85	120.98	74.32
70806	1995	4.88	170.80	126.89	77.95
70806	1996	7.97	184.42	137.00	84.16
70806	1997	1.46	187.11	139.00	85.39
70806	1998	5.29	197.00	146.35	89.91
70806	1999	7.33	211.43	157.07	96.49
70806	2000	3.63	219.12	162.78	100.00
70806	2001	6.43	233.22	173.26	106.43
70806	2002	2.66	239.42	177.87	109.27
70806	2003	2.79	246.10	182.83	112.31
70806	2004	1.84	250.63	186.20	114.38
70806	2005	12.80	282.71	210.03	129.02
70806	2006	10.38	312.06	231.83	142.42
70806	2007	7.34	334.97	248.85	152.87
70806	2008	0.66	337.19	250.50	153.88
70806	2009	0.58	339.14	251.95	154.78
70806	2010	-0.56	337.25	250.55	153.92
70806	2011	-0.37	336.00	249.61	153.34
70806	2012	0.03	336.09	249.68	153.38
70806	2013	1.65	341.64	253.81	155.92
70806	2014	0.58	343.64	255.29	156.83
70806	2015	6.25	365.11	271.24	166.63
70807	2007	.	100.00	.	.
70807	2008	3.58	103.58	.	.
70807	2009	.	.	.	.
70807	2010	.	91.38	.	.
70807	2011	0.29	91.65	.	.
70807	2012	-9.65	82.80	.	.
70807	2013	4.67	86.67	.	.
70807	2014	6.45	92.26	.	.
70807	2015	.	.	.	.
70808	1975	.	100.00	43.90	27.84
70808	1976	7.54	107.54	47.21	29.94
70808	1977	15.76	124.49	54.66	34.66
70808	1978	21.25	150.94	66.27	42.02
70808	1979	12.42	169.70	74.50	47.24
70808	1980	20.28	204.12	89.61	56.82
70808	1981	8.69	221.86	97.41	61.76
70808	1982	5.77	234.67	103.03	65.33
70808	1983	-0.74	232.93	102.27	64.84
70808	1984	1.16	235.64	103.45	65.60
70808	1985	-0.13	235.32	103.32	65.51
70808	1986	-1.78	231.14	101.48	64.34
70808	1987	-1.20	228.38	100.27	63.57
70808	1988	-2.59	222.45	97.67	61.93
70808	1989	-2.26	217.44	95.46	60.53
70808	1990	4.75	227.77	100.00	63.40
70808	1991	2.94	234.47	102.94	65.27
70808	1992	1.60	238.23	104.59	66.32
70808	1993	5.03	250.20	109.85	69.65
70808	1994	5.38	263.67	115.76	73.40
70808	1995	5.67	278.62	122.32	77.56
70808	1996	6.12	295.67	129.81	82.31
70808	1997	4.30	308.38	135.39	85.84
70808	1998	5.72	326.03	143.14	90.76
70808	1999	5.98	345.54	151.70	96.19
70808	2000	3.96	359.23	157.72	100.00
70808	2001	3.66	372.36	163.48	103.66
